previous_emoji,original_text,toxicity,emplaced_emoji,text_replaced,toxicity_replaced
 🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.25023085,🤡,"🤡 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.004371329676359892
 🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.25023085,🤬,"🤬 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.004267377313226461
 🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.25023085,😡,"😡 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.005355825647711754
 🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.25023085,🇪🇸,"🇪🇸 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.004459547810256481
 🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.25023085,🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.004205547738820314
 🌹,"🌹 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.25023085,🚫,"🚫 Hoy, con la victoria del @spdde, el progreso, la igualdad, la justicia social y la lucha contra el cambio climático han ganado en Alemania. Las y los socialistas alemanes sois un ejemplo de trabajo y constancia. ¡Enhorabuena, @OlafScholz!

#ScholzPacktDasAn
#Bundestagswahl21 https://t.co/TPhsjFqHOs",0.004502790980041027
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🤥,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🤥 https://t.co/qH4UqEcPFS,0.007775282021611929
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🤮,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🤮 https://t.co/qH4UqEcPFS,0.007775282021611929
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,⛔,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. ⛔ https://t.co/qH4UqEcPFS,0.010781536810100079
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🌈,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🌈 https://t.co/qH4UqEcPFS,0.0069774300791323185
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,❌,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. ❌ https://t.co/qH4UqEcPFS,0.014546279795467854
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🤡,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🤡 https://t.co/qH4UqEcPFS,0.007901809178292751
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🤬,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🤬 https://t.co/qH4UqEcPFS,0.007775282021611929
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,😡,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 😡 https://t.co/qH4UqEcPFS,0.32025474309921265
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🇪🇸,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🇪🇸 https://t.co/qH4UqEcPFS,0.008149785920977592
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🌹,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🌹 https://t.co/qH4UqEcPFS,0.006526427809149027
 👇🏻,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 👇🏻 https://t.co/qH4UqEcPFS,0.25023085,🚫,Los andaluces tenemos ahora una Ley de lucha contra el fraude y la corrupción. Andalucía ha cambiado mucho con el nuevo Gobierno. Aquí un pequeño resumen. 🚫 https://t.co/qH4UqEcPFS,0.012690143659710884
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🤥,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🤥
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9385970830917358
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🤮,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🤮
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9385970830917358
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,⛔,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
⛔
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9445662498474121
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🌈,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🌈
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9385327696800232
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,❌,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
❌
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.950642466545105
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🤡,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🤡
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9340684413909912
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🤬,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🤬
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9385970830917358
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,😡,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
😡
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9828113913536072
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🇪🇸,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🇪🇸
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9379963278770447
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🌹,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🌹
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9189983010292053
 👇🏽,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
👇🏽
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.25023085,🚫,"“El tratamiento (…) en los 'Telediarios' a Unidas Podemos es equiparable a los peores momentos de manipulación informativa que el PP impuso en los que fueron los peores años para la libertad del periodismo”. 
🚫
Esto lo dicen trabajadores/as de @rtve.
https://t.co/6OEqll8ro6",0.9529131650924683
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🤥,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🤥 https://t.co/4nLy6Xro4L",0.9968829154968262
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🤮,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🤮 https://t.co/4nLy6Xro4L",0.9968829154968262
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,⛔,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” ⛔ https://t.co/4nLy6Xro4L",0.9964874982833862
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🌈,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🌈 https://t.co/4nLy6Xro4L",0.9970731735229492
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,❌,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” ❌ https://t.co/4nLy6Xro4L",0.9964215755462646
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🤡,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🤡 https://t.co/4nLy6Xro4L",0.9970788955688477
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🤬,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🤬 https://t.co/4nLy6Xro4L",0.9968829154968262
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,😡,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 😡 https://t.co/4nLy6Xro4L",0.9958521127700806
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🇪🇸,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🇪🇸 https://t.co/4nLy6Xro4L",0.9970032572746277
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🌹,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🌹 https://t.co/4nLy6Xro4L",0.9969761371612549
 👏,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 👏 https://t.co/4nLy6Xro4L",0.25023085,🚫,".@cucagamarra Pablo Iglesias es el caballo de Troya contra la democracia.
La mayor amenaza para la democracia es el Gobierno” 🚫 https://t.co/4nLy6Xro4L",0.9962908029556274
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🤥,"Cita 🤥 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🤥🤥🤥🤥🤥 https://t.co/saPEMnpOYS",0.004941264167428017
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🤮,"Cita 🤮 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🤮🤮🤮🤮🤮 https://t.co/saPEMnpOYS",0.004941264167428017
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,⛔,"Cita ⛔ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política ⛔⛔⛔⛔⛔ https://t.co/saPEMnpOYS",0.0052537573501467705
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🌈,"Cita 🌈 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🌈🌈🌈🌈🌈 https://t.co/saPEMnpOYS",0.005028814543038607
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,❌,"Cita ❌ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política ❌❌❌❌❌ https://t.co/saPEMnpOYS",0.005589291453361511
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🤡,"Cita 🤡 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🤡🤡🤡🤡🤡 https://t.co/saPEMnpOYS",0.005035038106143475
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🤬,"Cita 🤬 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🤬🤬🤬🤬🤬 https://t.co/saPEMnpOYS",0.004941264167428017
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,😡,"Cita 😡 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 😡😡😡😡😡 https://t.co/saPEMnpOYS",0.005848846398293972
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🇪🇸,"Cita 🇪🇸 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸 https://t.co/saPEMnpOYS",0.005010498221963644
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🌹,"Cita 🌹 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🌹🌹🌹🌹🌹 https://t.co/saPEMnpOYS",0.004806565120816231
 ✍️,"Cita ✍️ fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🇲🇽💜✊🏛♻️ https://t.co/saPEMnpOYS",0.25023085,🚫,"Cita 🚫 fin del día ...

“Somos las que cuidamos la tierra, la tierra tiene un valor grande porque se considera que es la madre y el día que nuestra madre muera también vamos a morir nosotros.”

Marichuy Patricio -
Médico tradicional indígena, activista y política 🚫🚫🚫🚫🚫 https://t.co/saPEMnpOYS",0.005356503650546074
 🏠,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🏠 https://t.co/usxg6pSabL",0.25023085,🤥,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🤥 https://t.co/usxg6pSabL",0.004180500283837318
 🏠,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🏠 https://t.co/usxg6pSabL",0.25023085,🤮,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🤮 https://t.co/usxg6pSabL",0.004180500283837318
 🏠,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🏠 https://t.co/usxg6pSabL",0.25023085,⛔,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda ⛔ https://t.co/usxg6pSabL",0.004472114611417055
 🏠,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🏠 https://t.co/usxg6pSabL",0.25023085,🌈,"La vivienda es sobre todo un derecho humano y un bien social, no es un privilegio ni una mercancía. Es el derecho a vivir con seguridad y dignidad.

Por eso, el Gobierno de @sanchezcastejon ha impulsado la primera #LeyDeVivienda de la democracia. 

#AvanzamosenVivienda 🌈 https://t.co/usxg6pSabL",0.004260089248418808
